election,Cond committee,STV winners,RCV winners,prop get at least one STV,prop get at least one RCV,prop get all STV,prop get all RCV,parties STV,parties RCV,num parties STV,num parties RCV
aberdeenshire12-ballots/aberdeenshire12-11.blt,BFGH,ABFH,BFGH,0.885330283,0.879325136,0.311695739,0.323706034,"SNP, LD, Con, SNP","SNP, SNP, LD, Lab",3,3
aberdeenshire12-ballots/aberdeenshire12-05.blt,ABDG,ABFG,ABDG,0.884896126,0.838854576,0.142335766,0.339416058,"SNP, SNP, Ind, Ind","SNP, SNP, SNP, Ind",3,2
aberdeenshire12-ballots/aberdeenshire12-04.blt,ACEH,ACEH,ACEH,0.944672131,0.944672131,0.396260246,0.396260246,"SNP, Ind, Con, SNP","SNP, SNP, Ind, Con",3,3
aberdeenshire12-ballots/aberdeenshire12-10.blt,ABC,BCD,ABC,0.955534229,0.885476647,0.353486884,0.34868842,"SNP, LD, Con","SNP, LD, LD",3,2
aberdeenshire12-ballots/aberdeenshire12-06.blt,ADE,BDE,ADE,0.89322314,0.83768595,0.341818182,0.42677686,"SNP, SNP, Ind","SNP, SNP, Ind",2,2
aberdeenshire12-ballots/aberdeenshire12-12.blt,BCD,BCD,BCD,0.921068796,0.921068796,0.264434889,0.264434889,"SNP, Grn, LD","SNP, Grn, LD",3,3
aberdeenshire12-ballots/aberdeenshire12-13.blt,ABCD,ABCD,ABCD,0.970721858,0.970721858,0.610550227,0.610550227,"Con, LD, SNP, SNP","SNP, Con, LD, SNP",3,3
aberdeenshire12-ballots/aberdeenshire12-07.blt,ACD,ADF,ACD,0.950323339,0.899176955,0.184597296,0.344209289,"SNP, Ind, LD","SNP, SNP, Ind",3,2
aberdeenshire12-ballots/aberdeenshire12-03.blt,BEGI,BGIJ,BEGI,0.896936595,0.82426977,0.134884825,0.342436476,"SNP, SNP, Ind, Ind","SNP, SNP, SNP, Ind",3,2
aberdeenshire12-ballots/aberdeenshire12-17.blt,None,ABEG,ABCD,0.984599849,0.899520323,0.215097198,0.378692249,"SNP, Lab, Con, LD","SNP, SNP, Lab, LD",4,3
aberdeenshire12-ballots/aberdeenshire12-16.blt,ABC,ABC,ABC,0.966261398,0.966261398,0.545896657,0.545896657,"Con, SNP, LD","Con, LD, SNP",3,3
aberdeenshire12-ballots/aberdeenshire12-02.blt,CFH,BCF,CFH,0.916256158,0.809641098,0.138634764,0.251935257,"SNP, Con, Ind","SNP, SNP, Ind",3,2
aberdeenshire12-ballots/aberdeenshire12-14.blt,ACDE,ABDE,ACDE,0.977195536,0.942018438,0.373605046,0.415817564,"Con, SNP, LD, Ind","SNP, Con, LD, SNP",4,3
aberdeenshire12-ballots/aberdeenshire12-01.blt,ABE,ABE,ABE,0.921663152,0.921663152,0.447423923,0.447423923,"SNP, SNP, Con","SNP, SNP, Con",2,2
aberdeenshire12-ballots/aberdeenshire12-15.blt,ACE,ABE,ACE,0.968286977,0.847933455,0.354042111,0.450480894,"Con, SNP, LD","Con, LD, LD",3,2
sc-borders22/Ward_10___Preference.csv,ADE,DEF,ADE,0.967594008,0.942219505,0.487618465,0.490369917,"Ind, Ind, Con","Ind, Ind, Ind",3,3
sc-borders22/Ward_4___Preference.csv,ABF,ABF,ABF,0.962315947,0.962315947,0.310456701,0.310456701,"Ind, Con, SNP","Ind, Con, SNP",3,3
sc-borders22/Ward_11___Preference.csv,ACE,AEF,ACE,0.95862069,0.867323481,0.234482759,0.457799672,"Ind, Con, SNP","Ind, Ind, Con",3,3
sc-borders22/Ward_5___Preference.csv,ABD,BDE,ABD,0.94,0.898709677,0.255053763,0.404086022,"Ind, Con, SNP","Ind, Con, LD",3,3
sc-borders22/Ward_9___Preference.csv,ACF,BCF,ACF,0.877673225,0.794696322,0.292272598,0.451668092,"Con, SNP, Con","Con, Con, Ind",2,2
sc-borders22/Ward_1___Tweeddale_West___Preferene.csv,ABF,BDF,ABF,0.961689791,0.84365293,0.103334024,0.361358459,"SNP, LD, Con","LD, SNP, Grn",3,3
sc-borders22/Ward_2___Tweeddale_East___Preference.csv,CFG,CEG,BCG,0.919918284,0.831664964,0.170786517,0.238610827,"SNP, Ind, Con","Ind, SNP, Grn",3,3
sc-borders22/Ward_8___Preference.csv,DEG,DEG,DEG,0.888520408,0.888520408,0.544897959,0.544897959,"LD, Con, Con","LD, Con, Con",2,2
sc-borders22/Ward_7___Preference.csv,CDE,ACF,CDE,0.922605002,0.735488438,0.09178858,0.28315243,"Con, SNP, Ind","Con, Con, Ind",3,2
sc-borders22/Ward_6__Preference.csv,BEF,BEF,BEF,0.868358066,0.868358066,0.299425562,0.299425562,"Con, SNP, Con","Con, Con, SNP",2,2
sc-borders22/Ward_3___Preferences.csv,DEGH,DEGH,DEGH,0.949967084,0.949967084,0.396971692,0.396971692,"SNP, Con, Grn, LD","SNP, Grn, LD, Con",4,4
inverclyde17-ballots/inverclyde17-06.blt,ADG,ADG,ADG,0.887207031,0.887207031,0.172119141,0.172119141,"SNP, LD, Lab","SNP, LD, Lab",3,3
inverclyde17-ballots/inverclyde17-07.blt,BEH,BGH,BEH,0.932544379,0.821301775,0.202366864,0.353550296,"SNP, Lab, Ind","SNP, Lab, SNP",3,2
inverclyde17-ballots/inverclyde17-05.blt,ADE,ADE,ADE,0.884742268,0.884742268,0.354226804,0.354226804,"Ind, SNP, Ind","Ind, Ind, SNP",3,3
inverclyde17-ballots/inverclyde17-04.blt,ACDG,ABCG,ACDG,0.953762817,0.823370091,0.272006191,0.385567808,"Lab, Con, Lab, SNP","Lab, Lab, SNP, SNP",3,2
inverclyde17-ballots/inverclyde17-01.blt,BCE,BCE,BCE,0.975113122,0.975113122,0.395248869,0.395248869,"Con, SNP, Lab","Con, Lab, SNP",3,3
inverclyde17-ballots/inverclyde17-03.blt,BCD,BCD,BCD,0.94255177,0.94255177,0.332999332,0.332999332,"SNP, Lab, Lab","Lab, SNP, Lab",2,2
inverclyde17-ballots/inverclyde17-02.blt,CEF,CDE,CEF,0.928184282,0.856097561,0.301626016,0.379945799,"Lab, SNP, Ind","Lab, SNP, SNP",3,2
orkney12-ballots/orkney12-05.blt,AEG,ABE,AEG,0.939350181,0.924909747,0.292418773,0.297472924,"Ind, Ind, Ind","Ind, Ind, Ind",3,3
orkney12-ballots/orkney12-04.blt,BDEG,BDEH,BDEG,0.954768392,0.934059946,0.208719346,0.219618529,"Ind, Ind, Ind, Ind","Ind, Ind, Ind, Ind",4,4
orkney12-ballots/orkney12-06.blt,None,ABC,ABC,0.978199052,0.978199052,0.38957346,0.38957346,"Ind, Ind, Ind","Ind, Ind, Ind",3,3
orkney12-ballots/orkney12-03.blt,ABF,BCF,ABF,0.94869403,0.944029851,0.275186567,0.372201493,"Ind, Ind, Ind","Ind, Ind, Ind",3,3
orkney12-ballots/orkney12-02.blt,CGHK,BGHK,CGHK,0.958823529,0.949019608,0.229411765,0.238562092,"Ind, Ind, Ind, Ind","Ind, Ind, Ind, Ind",4,4
orkney12-ballots/orkney12-01.blt,ACGH,ACGH,ACGH,0.974773609,0.974773609,0.324708926,0.324708926,"Ind, Ind, Ind, Ind","Ind, Ind, Ind, Ind",4,4
e-lothian22/Ward5.blt,AEGI,AFGI,AEGI,0.96155811,0.861302682,0.243678161,0.25146871,"Con, Lab, Lab, SNP","Lab, Lab, SNP, SNP",3,2
e-lothian22/Ward4.blt,EFG,AEG,EFG,0.945685502,0.819681705,0.086873996,0.298729742,"Lab, SNP, Con","Lab, Con, Con",3,2
e-lothian22/Ward6.blt,DEF,CDF,DEF,0.947886241,0.873020753,0.217986164,0.299923136,"SNP, Lab, Con","Lab, SNP, Grn",3,3
e-lothian22/Ward3.blt,AEFG,AEFG,AEFG,0.915274064,0.915274064,0.436497326,0.436497326,"Lab, SNP, Lab, SNP","Lab, Lab, SNP, SNP",2,2
e-lothian22/Ward2.blt,CFGH,BCFH,CFGH,0.97399159,0.878367855,0.357420962,0.352748793,"Lab, Con, Lab, SNP","Lab, Lab, SNP, SNP",3,2
e-lothian22/Ward1.blt,ADEI,ADEH,ADEI,0.912724307,0.883768352,0.199293094,0.257612833,"SNP, Grn, Lab, Lab","SNP, Lab, SNP, Lab",3,2
s-ayrshire12-ballots/s-ayrshire12-08.blt,ACD,ACD,ACD,0.948763251,0.948763251,0.578621908,0.578621908,"Ind, Lab, SNP","Ind, Lab, SNP",3,3
s-ayrshire12-ballots/s-ayrshire12-07.blt,ACDE,ABCD,ACDE,0.992799071,0.926364692,0.529849013,0.588850174,"Ind, Lab, Con, SNP","Ind, SNP, Lab, SNP",4,3
s-ayrshire12-ballots/s-ayrshire12-06.blt,ABD,ABC,ABD,0.959837178,0.917503392,0.49009498,0.556309362,"Lab, SNP, Con","Lab, SNP, Ind",3,3
s-ayrshire12-ballots/s-ayrshire12-04.blt,CDEG,CDEG,CDEG,0.962688025,0.962688025,0.345184606,0.345184606,"SNP, Lab, Con, SNP","SNP, Con, SNP, Lab",3,3
s-ayrshire12-ballots/s-ayrshire12-05.blt,BCDG,ABCG,BCDG,0.961283749,0.869926983,0.336389879,0.402105621,"Con, Con, SNP, Lab","Con, Con, SNP, SNP",3,2
s-ayrshire12-ballots/s-ayrshire12-01.blt,BDEF,BDEF,BDEF,0.970668486,0.970668486,0.367496589,0.367496589,"Con, Lab, SNP, Con","Con, Con, SNP, Lab",3,3
s-ayrshire12-ballots/s-ayrshire12-02.blt,ABDE,ABDE,ABDE,0.991638498,0.991638498,0.439245686,0.439245686,"Lab, SNP, Con, Con","Con, Con, SNP, Lab",3,3
s-ayrshire12-ballots/s-ayrshire12-03.blt,ABDE,ABCD,ABDE,0.992198256,0.923818265,0.536255163,0.71844883,"Lab, SNP, Lab, Con","Lab, SNP, Lab, SNP",3,2
e-duns17-ballots/e-duns17-03.blt,CDE,BCE,CDE,0.924488568,0.863417569,0.189530686,0.338598075,"Con, LD, SNP","LD, Con, Ind",3,3
e-duns17-ballots/e-duns17-02.blt,BEF,BEF,BEF,0.904761905,0.904761905,0.444918266,0.444918266,"Ind, Con, LD","Ind, LD, Con",3,3
e-duns17-ballots/e-duns17-01.blt,ABE,ABE,ABE,0.94905599,0.94905599,0.27360026,0.27360026,"Con, LD, SNP","LD, Con, SNP",3,3
e-duns17-ballots/e-duns17-05.blt,CDF,BDF,CDF,0.967863584,0.857025742,0.165764879,0.165109034,"Con, SNP, Lab","Lab, SNP, Lab",3,2
e-duns17-ballots/e-duns17-04.blt,BCDE,BCDE,BCDE,0.933650983,0.933650983,0.291006552,0.291006552,"Con, SNP, SNP, LD","SNP, Con, SNP, LD",3,3
e-duns17-ballots/e-duns17-06.blt,ACH,ACH,ACH,0.872596154,0.872596154,0.121844952,0.121844952,"Con, SNP, LD","SNP, Con, LD",3,3
e-duns17-ballots/e-duns17-07.blt,ADE,ACE,ACD,0.892045455,0.749644886,0.126775568,0.201171875,"SNP, Lab, LD","SNP, SNP, Lab",3,2
angus17-ballots/angus17-08.blt,ACEG,ACEG,ACEG,0.96387987,0.96387987,0.310876623,0.310876623,"Con, SNP, Ind, Ind","Con, Ind, SNP, Ind",4,4
angus17-ballots/angus17-02.blt,CDE,BCD,CDE,0.918071717,0.833768701,0.181904536,0.401092377,"Con, SNP, Ind","Ind, Ind, Con",3,3
angus17-ballots/angus17-03.blt,BCFH,BCDF,BCFH,0.969581749,0.855151186,0.228136882,0.443780554,"Con, Ind, Ind, SNP","Ind, Ind, Con, Ind",4,4
angus17-ballots/angus17-01.blt,ACE,ACE,ACE,0.95892506,0.95892506,0.344985799,0.344985799,"Con, SNP, Con","Con, Con, SNP",2,2
angus17-ballots/angus17-04.blt,ABCE,ABCE,ABCE,0.971727749,0.971727749,0.540314136,0.540314136,"Con, SNP, LD, SNP","Con, LD, SNP, SNP",3,3
angus17-ballots/angus17-05.blt,ABC,BCD,ABC,0.859310345,0.750344828,0.238817734,0.282561576,"SNP, Ind, Ind","Ind, Ind, Ind",3,3
angus17-ballots/angus17-07.blt,AEH,AEF,AEH,0.934021801,0.771084337,0.174985657,0.307802639,"Con, Ind, SNP","Ind, SNP, SNP",3,2
angus17-ballots/angus17-06.blt,ABCD,ABCD,ABCD,0.992305174,0.992305174,0.625409299,0.625409299,"Con, Ind, SNP, LD","Con, Ind, LD, SNP",4,4
midlothian22/ward_5_midlothian_east_preference_profile_open_from_within_ms_word_or_similar.blt,CDE,CEF,CDE,0.965196277,0.867260219,0.203561311,0.271145285,"Lab, Con, SNP","Lab, SNP, SNP",3,2
midlothian22/ward_1_penicuik_preference_profile_open_from_within_ms_word_or_similar.blt,DEF,DEF,DEF,0.879899107,0.879899107,0.278812573,0.278812573,"SNP, Lab, SNP","SNP, Lab, SNP",2,2
midlothian22/ward_3_dalkeith_preference_profile_open_from_within_ms_word_or_similar.blt,CDF,CDF,CDF,0.937296795,0.937296795,0.26219229,0.26219229,"Lab, SNP, Lab","Lab, Lab, SNP",2,2
midlothian22/ward_2_bonnyrigg_preference_profile_open_from_within_ms_word_or_similar.blt,ABC,ACD,ABC,0.990525266,0.942486702,0.486037234,0.659574468,"Lab, SNP, Con","Lab, SNP, Grn",3,3
midlothian22/ward_4_midlothian_west_preference_profile_open_from_within_ms_word_or_similar.blt,CDE,CEG,CDE,0.948880234,0.866926323,0.165043817,0.243427459,"Lab, SNP, Con","Lab, SNP, SNP",3,2
midlothian22/ward_6_midlothian_south_dalkeith_preference_profile_open_from_within_ms_word_or_similar.blt,BCF,ABF,BCF,0.899071457,0.9016956,0.189341946,0.192773516,"Lab, SNP, SNP","Lab, Lab, SNP",2,2
moray12-ballots/moray12-02.blt,ABD,ABD,ABD,0.967170904,0.967170904,0.292887029,0.292887029,"SNP, Ind, Ind","SNP, Ind, Ind",3,3
moray12-ballots/moray12-03.blt,BCE,BCE,BCE,0.984920635,0.984920635,0.31547619,0.31547619,"SNP, Ind, Ind","SNP, Ind, Ind",3,3
moray12-ballots/moray12-01.blt,DEF,DEF,DEF,0.896564066,0.896564066,0.5365068,0.5365068,"Ind, SNP, SNP","SNP, SNP, Ind",2,2
moray12-ballots/moray12-04.blt,BCE,BDE,BCE,0.97542703,0.924183398,0.253221456,0.450104885,"Con, SNP, Lab","Con, SNP, SNP",3,2
moray12-ballots/moray12-05.blt,CDEF,CDFG,CDEF,0.969887077,0.918695107,0.200501882,0.355834379,"Ind, SNP, Ind, Con","Ind, SNP, SNP, Ind",4,3
moray12-ballots/moray12-07.blt,BCD,ABC,BCD,0.996498599,0.898459384,0.473039216,0.581932773,"Lab, Con, SNP","Lab, SNP, SNP",3,2
moray12-ballots/moray12-06.blt,BCE,BCE,BCE,0.88152767,0.88152767,0.474279034,0.474279034,"Lab, SNP, SNP","SNP, SNP, Lab",2,2
moray12-ballots/moray12-08.blt,ACDI,ACFI,ACDI,0.921128638,0.823150411,0.108864697,0.197511664,"Ind, SNP, Ind, Ind","Ind, Ind, Ind, Ind",4,4
clackmannanshire12-ballots/clacks12-03.blt,DEF,DEF,DEF,0.96368829,0.96368829,0.377396981,0.377396981,"Lab, SNP, Lab","Lab, SNP, Lab",2,2
clackmannanshire12-ballots/clacks12-02.blt,ABFG,BEFG,ABFG,0.971570522,0.895942589,0.097157052,0.33480541,"SNP, Lab, Ind, SNP","SNP, SNP, SNP, Lab",3,2
clackmannanshire12-ballots/clacks12-01.blt,CDEG,CDFG,CDEG,0.945380774,0.937578027,0.350187266,0.364856429,"Lab, SNP, Lab, SNP","Lab, Lab, SNP, SNP",2,2
clackmannanshire12-ballots/clacks12-05.blt,BCD,ABD,BCD,0.996541122,0.849346656,0.492313605,0.538431975,"Con, SNP, Lab","SNP, SNP, Lab",3,2
clackmannanshire12-ballots/clacks12-04.blt,ABCD,ABCD,ABCD,0.970070966,0.970070966,0.813020673,0.813020673,"SNP, Lab, SNP, Lab","SNP, SNP, Lab, Lab",2,2
n-ayrshire22/Preference-Profile-North-Coast_copy.csv,ABDGJ,ABDGJ,ABDGJ,0.930015236,0.930015236,0.320060945,0.320060945,"SNP, Ind, Con, SNP, Con","SNP, SNP, Ind, Con, Con",3,3
n-ayrshire22/Preference-Profile-Irvine-West_copy.csv,FGHI,CFHI,FGHI,0.948135448,0.839048435,0.292970424,0.412773253,"SNP, Con, SNP, Lab","SNP, Lab, SNP, Lab",3,2
n-ayrshire22/Preference-Profile-Irvine-East_copy.csv,AEF,AFG,AEF,0.972919255,0.872546584,0.198757764,0.310062112,"SNP, Lab, Con","SNP, Lab, SNP",3,2
n-ayrshire22/Preference-Profile-Garnock-Valley_copy.csv,BCEGI,BCEGI,BCEGI,0.982254401,0.982254401,0.347955707,0.347955707,"Ind, Con, SNP, Lab, SNP","Ind, SNP, SNP, Con, Lab",4,4
n-ayrshire22/Preference-Profile-Kilwinning_copy.csv,ABCF,ABDF,ABCF,0.989915361,0.928146948,0.314604718,0.52602197,"Lab, SNP, Lab, Con","Lab, Lab, SNP, SNP",3,2
n-ayrshire22/Preference-Profile-Irvine-South_copy.csv,BCE,BEF,BCE,0.964243147,0.866209774,0.116209774,0.31466031,"SNP, Lab, Con","SNP, SNP, Lab",3,2
n-ayrshire22/Preference-Profile-Ardrossan_copy.csv,BDF,ABD,BDF,0.962818004,0.843444227,0.195694716,0.367067375,"SNP, Lab, Con","SNP, Lab, SNP",3,2
n-ayrshire22/Preference-Profile-Saltcoats-and-Stevenston_copy.csv,CDEGH,BCEGH,CDEGH,0.981555487,0.959883185,0.512911159,0.507531509,"SNP, Lab, SNP, Lab, Con","Lab, SNP, Lab, SNP, Ind",3,3
highland17-ballots/highland17-18.blt,BDEI,BEFJ,BDEI,0.947576843,0.835376202,0.126155007,0.218555535,"Ind, SNP, Ind, Con","Ind, Ind, Ind, Ind",4,4
highland17-ballots/highland17-19.blt,BCEH,BEGH,BCEG,0.967551622,0.963225172,0.14847591,0.150639135,"SNP, Con, LD, Ind","SNP, LD, Con, Ind",4,4
highland17-ballots/highland17-09.blt,ABC,ABC,ABC,0.909170115,0.909170115,0.156175125,0.156175125,"SNP, LD, Ind","LD, SNP, Ind",3,3
highland17-ballots/highland17-21.blt,ABDE,ABEF,ABDE,0.958673715,0.908457472,0.337097549,0.399567516,"Ind, SNP, Con, SNP","Ind, SNP, SNP, Ind",3,3
highland17-ballots/highland17-20.blt,AEFH,ABEF,AEFH,0.954181412,0.937604768,0.267647607,0.283851741,"Con, Ind, SNP, Grn","Ind, Grn, Con, LD",4,4
highland17-ballots/highland17-08.blt,DEFG,DEFG,DEFG,0.959114525,0.959114525,0.456065055,0.456065055,"SNP, Ind, LD, Ind","LD, Ind, SNP, Ind",4,4
highland17-ballots/highland17-12.blt,BCDE,BCDG,BCDE,0.969954536,0.894050208,0.244712394,0.487250445,"Ind, Con, SNP, Ind","Ind, Ind, Con, LD",4,4
highland17-ballots/highland17-06.blt,BEHI,BEHI,BEHI,0.909800098,0.909800098,0.258654315,0.258654315,"Ind, SNP, Ind, SNP","Ind, SNP, Ind, SNP",3,3
highland17-ballots/highland17-07.blt,CDF,BDF,CDF,0.934845006,0.87543054,0.175373134,0.269230769,"Ind, SNP, LD","Ind, Ind, LD",3,3
highland17-ballots/highland17-13.blt,ADG,ADG,ADG,0.943488239,0.943488239,0.170969593,0.170969593,"LD, Ind, SNP","LD, Ind, SNP",3,3
highland17-ballots/highland17-05.blt,None,BCGH,BCFH,0.951245552,0.884697509,0.164768683,0.145907473,"SNP, Con, Ind, LD","Ind, LD, SNP, SNP",4,3
highland17-ballots/highland17-11.blt,BCG,BCG,BCG,0.918877236,0.918877236,0.334669957,0.334669957,"Ind, Ind, SNP","Ind, Ind, SNP",3,3
highland17-ballots/highland17-10.blt,BDEF,BDEF,BDEF,0.906018796,0.906018796,0.120975805,0.120975805,"Ind, SNP, Ind, Ind","Ind, Ind, Ind, SNP",4,4
highland17-ballots/highland17-04.blt,BDE,BDE,BDE,0.877843302,0.877843302,0.241786015,0.241786015,"Lab, LD, Ind","Lab, LD, Ind",3,3
highland17-ballots/highland17-14.blt,AEG,AEG,AEG,0.893828605,0.893828605,0.169932729,0.169932729,"SNP, Lab, Ind","SNP, Ind, Lab",3,3
highland17-ballots/highland17-15.blt,ABE,ABF,ABE,0.955506391,0.935840708,0.298180924,0.306784661,"LD, SNP, Con","LD, SNP, Ind",3,3
highland17-ballots/highland17-01.blt,ACD,BCD,CDH,0.831492697,0.828998931,0.172426078,0.201282508,"SNP, Ind, LD","LD, Ind, Con",3,3
highland17-ballots/highland17-17.blt,ABG,ABG,ABG,0.909571655,0.909571655,0.091750397,0.091750397,"SNP, Ind, LD","Ind, LD, SNP",3,3
highland17-ballots/highland17-03.blt,BEFI,AEHI,BEFI,0.934987169,0.871899059,0.176218991,0.176860565,"Ind, Ind, SNP, Con","Ind, Ind, Ind, Ind",4,4
highland17-ballots/highland17-02.blt,ADEG,DEGH,ADEG,0.963386728,0.914569031,0.223112128,0.312356979,"Ind, Con, Ind, SNP","Ind, Ind, Con, Ind",4,4
highland17-ballots/highland17-16.blt,ACD,ACE,ACD,0.950696379,0.837047354,0.183286908,0.243175487,"Lab, Con, SNP","Lab, SNP, SNP",3,2
s-lanarks17-ballots/s-lanarks17-14.blt,ADF,ADF,ADF,0.884923986,0.884923986,0.248733108,0.248733108,"Lab, SNP, SNP","Lab, SNP, SNP",2,2
s-lanarks17-ballots/s-lanarks17-15.blt,AFH,AFH,AFH,0.920925028,0.920925028,0.277321895,0.277321895,"Lab, SNP, Lab","Lab, Lab, SNP",2,2
s-lanarks17-ballots/s-lanarks17-01.blt,ABDG,ABDG,ABDG,0.987579354,0.987579354,0.400496826,0.400496826,"Con, SNP, Lab, Lab","Con, Lab, Lab, SNP",3,3
s-lanarks17-ballots/s-lanarks17-17.blt,CDG,CFG,CDG,0.96743215,0.790814196,0.131732777,0.186847599,"Con, SNP, Lab","Lab, SNP, SNP",3,2
s-lanarks17-ballots/s-lanarks17-03.blt,AEF,AEF,AEF,0.86337691,0.86337691,0.272509667,0.272509667,"Con, SNP, Con","Con, Con, SNP",2,2
s-lanarks17-ballots/s-lanarks17-02.blt,CEF,CEF,CEF,0.953393295,0.953393295,0.286017989,0.286017989,"Con, SNP, Lab","Lab, Con, SNP",3,3
s-lanarks17-ballots/s-lanarks17-16.blt,ACE,ACD,ACE,0.973323171,0.812881098,0.277820122,0.503810976,"Con, Lab, SNP","Con, Lab, LD",3,3
s-lanarks17-ballots/s-lanarks17-12.blt,BCE,BEG,BCE,0.957206769,0.838552811,0.093172535,0.193736627,"SNP, Lab, Con","SNP, Lab, SNP",3,2
s-lanarks17-ballots/s-lanarks17-06.blt,ACD,ACD,ACD,0.869332313,0.869332313,0.344939736,0.344939736,"SNP, SNP, Lab","SNP, SNP, Lab",2,2
s-lanarks17-ballots/s-lanarks17-07.blt,ACF,ACF,ACF,0.883434455,0.883434455,0.242691671,0.242691671,"SNP, Lab, SNP","SNP, Lab, SNP",2,2
s-lanarks17-ballots/s-lanarks17-13.blt,AFH,ADH,AFH,0.941580756,0.800687285,0.167118828,0.264604811,"Lab, Con, SNP","Lab, SNP, SNP",3,2
s-lanarks17-ballots/s-lanarks17-05.blt,ABC,ABC,ABC,0.945615643,0.945615643,0.235563703,0.235563703,"Con, Lab, SNP","Con, Lab, SNP",3,3
s-lanarks17-ballots/s-lanarks17-11.blt,ABE,ABE,ABE,0.947984843,0.947984843,0.378401653,0.378401653,"SNP, LD, Lab","LD, Lab, SNP",3,3
s-lanarks17-ballots/s-lanarks17-10.blt,DGH,DGH,DGH,0.849250197,0.849250197,0.278808208,0.278808208,"SNP, Lab, SNP","SNP, SNP, Lab",2,2
s-lanarks17-ballots/s-lanarks17-04.blt,CDI,CDF,CDI,0.909024211,0.799889949,0.118488628,0.164159941,"SNP, Lab, Con","Lab, Lab, SNP",3,2
s-lanarks17-ballots/s-lanarks17-09.blt,ACG,ACG,ACG,0.977924945,0.977924945,0.252917061,0.252917061,"Con, Lab, SNP","Con, Lab, SNP",3,3
s-lanarks17-ballots/s-lanarks17-08.blt,BCH,BCH,BCH,0.839328924,0.839328924,0.177609292,0.177609292,"Lab, SNP, SNP","SNP, SNP, Lab",2,2
s-lanarks17-ballots/s-lanarks17-20.blt,None,BCDH,BCDH,0.973102786,0.973102786,0.185878963,0.185878963,"Con, Lab, Lab, SNP","Lab, SNP, Con, Lab",3,3
s-lanarks17-ballots/s-lanarks17-18.blt,ABCE,ABCD,ABCE,0.977952167,0.877242152,0.280455904,0.411248132,"SNP, Con, Lab, SNP","Lab, SNP, SNP, Lab",3,2
s-lanarks17-ballots/s-lanarks17-19.blt,CDFG,CEFG,CDFG,0.975116641,0.87176587,0.286158631,0.41227202,"SNP, Lab, Con, SNP","Lab, SNP, Lab, SNP",3,2
eilean-siar12-ballots/eilean-siar12-02.blt,ABD,ABD,ABD,0.898792943,0.898792943,0.326833798,0.326833798,"Ind, Lab, Ind","Ind, Lab, Ind",3,3
eilean-siar12-ballots/eilean-siar12-03.blt,ACD,ABC,ACD,0.993765586,0.988778055,0.599750623,0.66084788,"Ind, SNP, Lab","Ind, SNP, SNP",3,2
eilean-siar12-ballots/eilean-siar12-01.blt,AEIJ,AEIJ,AEIJ,0.933908046,0.933908046,0.188218391,0.188218391,"SNP, Lab, Ind, Ind","SNP, Lab, Ind, Ind",4,4
eilean-siar12-ballots/eilean-siar12-04.blt,ACF,ACF,ACF,0.918410042,0.918410042,0.168061367,0.168061367,"SNP, Ind, Ind","Ind, SNP, Ind",3,3
eilean-siar12-ballots/eilean-siar12-05.blt,CFG,CDG,CDG,0.872649573,0.872649573,0.08974359,0.08974359,"Ind, Ind, Ind","Ind, Ind, Ind",3,3
eilean-siar12-ballots/eilean-siar12-07.blt,None,CEFH,CEFH,0.914246196,0.914246196,0.114107884,0.114107884,"Ind, Ind, Ind, SNP","Ind, Ind, SNP, Ind",4,4
eilean-siar12-ballots/eilean-siar12-06.blt,ABFG,ADFG,ABFG,0.977333333,0.957333333,0.364,0.452666667,"Ind, Ind, Ind, SNP","Ind, Ind, Ind, Ind",4,4
eilean-siar12-ballots/eilean-siar12-08.blt,ABE,ABE,ABE,0.971235195,0.971235195,0.273265651,0.273265651,"Ind, Ind, Ind","Ind, Ind, Ind",3,3
eilean-siar12-ballots/eilean-siar12-09.blt,BDEF,BDEF,BDEF,0.988387978,0.988387978,0.404371585,0.404371585,"Ind, Ind, SNP, Ind","Ind, Ind, Ind, SNP",4,4
e-ayrshire17-ballots/e-ayrshire17-09.blt,BDH,ABD,BDH,0.858156028,0.719989493,0.125820856,0.287102706,"Lab, SNP, Ind","Lab, Lab, Ind",3,2
e-ayrshire17-ballots/e-ayrshire17-08.blt,CDEG,CDGH,CDEG,0.950246526,0.835275661,0.278126401,0.365755267,"Lab, Con, SNP, SNP","Lab, Lab, SNP, SNP",3,2
e-ayrshire17-ballots/e-ayrshire17-01.blt,BCDE,BCEF,BCDE,0.989016314,0.942981748,0.359715716,0.353739299,"Con, Ind, SNP, Lab","Con, SNP, SNP, Ind",4,3
e-ayrshire17-ballots/e-ayrshire17-03.blt,BDEF,BDEF,BDEF,0.98863835,0.98863835,0.5876595,0.5876595,"Con, Lab, SNP, SNP","SNP, SNP, Lab, Con",3,3
e-ayrshire17-ballots/e-ayrshire17-02.blt,ABD,ACD,ABD,0.994383525,0.886868147,0.308638673,0.508157261,"SNP, Con, Lab","SNP, SNP, Lab",3,2
e-ayrshire17-ballots/e-ayrshire17-06.blt,BGH,BEG,BGH,0.884781669,0.771508863,0.155858193,0.283830523,"SNP, Rubbish, Lab","SNP, SNP, Rubbish",3,2
e-ayrshire17-ballots/e-ayrshire17-07.blt,ABCD,ABDG,ABCD,0.942917998,0.826624068,0.350372737,0.468370607,"SNP, Con, Lab, SNP","SNP, SNP, Lab, Lab",3,2
